"Gibson, Taj",425,-0.82,"Gibson, Taj",WAS,37,48,10.0,3.5,0.17,.333,1.9,0.7,0.31,0.25,.520,2.6,.714,0.9,0.5,1.8,-2.04,-1.35,-1.62,-1.43,-1.68,-0.77,0.08,-0.21,1.67
"Toscano, Juan",426,-0.82,"Toscano, Juan",UTA,29,52,13.5,3.0,0.15,.186,2.4,1.3,0.31,0.19,.448,2.8,.792,0.5,0.7,1.5,-2.12,-1.36,-1.43,-1.19,-1.69,-0.88,-0.19,-0.02,1.53
"McBride, Miles",427,-0.82,"McBride, Miles",NYK,22,64,11.9,3.5,0.63,.299,0.8,1.1,0.58,0.13,.358,3.4,.667,0.7,0.4,0.9,-2.05,-0.93,-2.09,-1.25,-1.01,-1.02,-0.64,-0.25,1.85
"Beauchamp, MarJon",428,-0.82,"Beauchamp, MarJon",MIL,22,52,13.5,5.1,0.90,.331,2.2,0.7,0.40,0.13,.395,4.7,.730,0.7,0.9,1.4,-1.80,-0.67,-1.50,-1.45,-1.45,-1.00,-0.65,-0.14,1.28
"Thor, J.T.",429,-0.82,"Thor, J.T.",CHA,20,69,14.0,3.8,0.57,.317,2.2,0.5,0.32,0.33,.399,3.4,.702,0.7,0.6,1.0,-2.00,-0.98,-1.51,-1.52,-1.67,-0.61,-0.46,-0.19,1.55
"Brown, Sterling",430,-0.82,"Brown, Sterling",LAL,27,4,6.1,0.0,0.00,.000,2.0,0.5,0.75,0.00,.000,1.0,.000,0.0,0.0,1.0,-2.58,-1.51,-1.59,-1.53,-0.57,-1.26,-0.70,-0.01,2.32
"Springer, Jaden",431,-0.82,"Springer, Jaden",PHI,20,16,5.6,2.6,0.13,.400,0.9,0.5,0.44,0.19,.486,2.2,.750,0.5,0.2,0.9,-2.18,-1.39,-2.05,-1.53,-1.36,-0.89,-0.04,-0.08,2.10
"Dotson, Devon",432,-0.83,"Dotson, Devon",WAS,23,6,8.9,0.5,0.17,.333,1.7,1.3,0.83,0.00,.111,1.5,.000,0.0,0.5,1.5,-2.50,-1.35,-1.73,-1.16,-0.36,-1.26,-0.81,-0.01,1.72
"Johnson, James",433,-0.83,"Johnson, James",IND,35,18,9.0,2.8,0.17,.200,1.7,0.8,0.39,0.33,.449,2.7,.500,0.4,0.4,1.8,-2.15,-1.35,-1.73,-1.38,-1.49,-0.61,-0.18,-0.37,1.79
"Diabate, Moussa",434,-0.83,"Diabate, Moussa",LAC,20,22,8.9,2.7,0.05,.500,2.3,0.2,0.32,0.36,.511,2.1,.625,0.7,0.4,0.7,-2.17,-1.46,-1.48,-1.67,-1.67,-0.55,0.04,-0.35,1.83
"Fontecchio, Simone",435,-0.83,"Fontecchio, Simone",UTA,27,52,14.7,6.3,1.21,.330,1.7,0.8,0.29,0.15,.369,6.0,.795,0.8,0.8,1.2,-1.62,-0.38,-1.73,-1.39,-1.74,-0.96,-1.05,-0.02,1.42
"Schakel, Jordan",436,-0.83,"Schakel, Jordan",WAS,24,2,3.1,1.5,0.50,1.000,0.0,0.5,0.50,0.00,.500,1.0,.000,0.0,0.0,0.5,-2.35,-1.04,-2.41,-1.53,-1.21,-1.26,0.00,-0.01,2.32
"Kaminsky, Frank",437,-0.83,"Kaminsky, Frank",HOU,29,35,6.7,2.5,0.37,.394,1.5,0.9,0.17,0.11,.492,1.8,.875,0.5,0.3,0.6,-2.19,-1.16,-1.80,-1.34,-2.04,-1.04,-0.01,0.08,2.01
"LaRavia, Jake",438,-0.83,"LaRavia, Jake",MEM,21,35,11.8,3.0,0.69,.338,1.8,0.6,0.34,0.11,.389,2.7,.778,0.3,0.5,1.4,-2.12,-0.87,-1.67,-1.48,-1.60,-1.04,-0.40,-0.02,1.70
"Rose, Derrick",439,-0.84,"Rose, Derrick",NYK,34,27,12.5,5.6,0.70,.302,1.5,1.7,0.26,0.19,.384,5.9,.917,0.4,0.8,0.7,-1.72,-0.85,-1.80,-0.99,-1.82,-0.90,-0.91,0.13,1.34
"Holmes, Richaun",440,-0.84,"Holmes, Richaun",SAC,29,42,8.3,3.1,0.12,.625,1.9,0.2,0.07,0.26,.618,2.1,.789,0.5,0.3,1.2,-2.11,-1.40,-1.63,-1.65,-2.29,-0.75,0.36,-0.02,1.92
"Ibaka, Serge",441,-0.84,"Ibaka, Serge",MIL,33,16,11.6,4.1,0.38,.333,2.8,0.3,0.13,0.44,.481,3.4,.615,0.8,0.7,1.4,-1.95,-1.16,-1.28,-1.64,-2.16,-0.40,-0.07,-0.42,1.49
"Dragic, Goran",442,-0.84,"Dragic, Goran",MIL,36,58,15.0,6.3,0.90,.359,1.4,2.6,0.22,0.07,.421,5.8,.689,0.8,1.1,1.1,-1.62,-0.68,-1.84,-0.59,-1.91,-1.13,-0.60,-0.24,1.01
"Dowtin, Jeff",443,-0.84,"Dowtin, Jeff",TOR,25,25,10.3,2.4,0.20,.313,0.9,1.2,0.36,0.12,.439,2.3,.667,0.4,0.2,0.5,-2.21,-1.32,-2.03,-1.20,-1.56,-1.03,-0.19,-0.14,2.08
"Boston Jr., Brandon",444,-0.84,"Boston Jr., Brandon",LAC,21,22,11.3,6.5,0.55,.414,1.4,0.9,0.41,0.00,.418,5.5,.763,1.7,0.5,1.0,-1.59,-1.00,-1.85,-1.34,-1.44,-1.26,-0.59,-0.18,1.66
"Washington, TyTy",445,-0.85,"Washington, TyTy",HOU,21,31,14.0,4.7,0.61,.238,1.5,1.5,0.48,0.06,.363,5.2,.556,0.6,0.5,0.9,-1.86,-0.94,-1.82,-1.08,-1.25,-1.13,-0.95,-0.39,1.78
"Diakite, Mamadi",446,-0.85,"Diakite, Mamadi",CLE,25,22,8.0,2.6,0.32,.333,1.4,0.4,0.18,0.41,.480,2.3,1.000,0.1,0.5,1.2,-2.18,-1.21,-1.85,-1.59,-2.01,-0.46,-0.05,0.04,1.66
"Brown, Kendall",447,-0.85,"Brown, Kendall",IND,19,6,6.7,1.5,0.00,.000,1.0,0.5,0.67,0.00,.571,1.2,.500,0.3,0.3,1.5,-2.35,-1.51,-2.00,-1.53,-0.78,-1.26,0.12,-0.28,1.92
"Baldwin, Patrick",448,-0.85,"Baldwin, Patrick",GSW,20,31,7.3,3.9,1.03,.381,1.3,0.4,0.19,0.13,.394,3.5,.667,0.2,0.4,0.5,-1.98,-0.55,-1.88,-1.59,-1.98,-1.01,-0.50,-0.08,1.89
"Kabengele, Mfiondu",449,-0.85,"Kabengele, Mfiondu",BOS,25,4,9.1,1.5,0.00,.000,2.5,0.0,0.50,0.00,.286,1.8,1.000,0.5,0.3,0.8,-2.35,-1.51,-1.38,-1.75,-1.21,-1.26,-0.52,0.26,2.02
"Bouknight, James",450,-0.86,"Bouknight, James",CHA,22,34,15.2,5.6,0.97,.303,2.1,1.2,0.41,0.15,.358,5.7,.667,0.9,0.9,1.4,-1.72,-0.61,-1.54,-1.21,-1.43,-0.97,-1.09,-0.33,1.19
"Queen, Trevelin",451,-0.86,"Queen, Trevelin",IND,25,7,10.0,3.0,0.29,.133,2.4,0.9,0.29,0.71,.241,4.1,1.000,0.7,1.0,0.6,-2.12,-1.24,-1.41,-1.37,-1.75,0.14,-1.46,0.38,1.12
"Davis, Johnny",452,-0.86,"Davis, Johnny",WAS,20,28,15.1,5.8,0.61,.243,2.3,1.0,0.36,0.29,.386,6.1,.519,1.0,0.6,1.7,-1.69,-0.94,-1.49,-1.30,-1.57,-0.70,-0.93,-0.75,1.63
"Wigginton, Lindell",453,-0.86,"Wigginton, Lindell",MIL,24,7,12.4,7.1,0.86,.333,1.0,2.0,0.00,0.29,.486,5.3,.889,1.3,1.7,1.0,-1.49,-0.71,-2.00,-0.86,-2.47,-0.70,-0.06,0.30,0.26
"Primo, Joshua",454,-0.86,"Primo, Joshua",SAS,20,4,23.3,7.0,0.75,.250,3.3,4.5,0.25,0.50,.346,6.5,.778,2.3,2.8,2.0,-1.51,-0.81,-1.07,0.25,-1.84,-0.28,-1.34,-0.14,-0.99
"Roby, Isaiah",455,-0.86,"Roby, Isaiah",SAS,24,42,11.3,4.1,0.43,.300,2.5,0.9,0.45,0.17,.432,3.7,.488,1.0,0.7,1.3,-1.95,-1.11,-1.36,-1.35,-1.33,-0.93,-0.33,-0.84,1.43
"Birch, Khem",456,-0.86,"Birch, Khem",TOR,30,20,8.1,2.2,0.05,.500,1.3,0.4,0.25,0.25,.594,1.6,.800,0.3,0.4,1.2,-2.25,-1.46,-1.90,-1.59,-1.84,-0.77,0.21,-0.01,1.84
"Walker, Jabari",457,-0.86,"Walker, Jabari",POR,20,56,11.1,3.9,0.29,.286,2.3,0.6,0.18,0.23,.419,3.5,.756,0.8,0.5,1.2,-1.99,-1.24,-1.45,-1.48,-2.02,-0.81,-0.38,-0.11,1.70
"Lofton Jr., Kenny",458,-0.87,"Lofton Jr., Kenny",MEM,20,24,7.3,5.0,0.25,.353,2.1,0.8,0.21,0.08,.527,3.9,.593,1.1,0.5,1.2,-1.82,-1.27,-1.54,-1.38,-1.95,-1.10,0.17,-0.64,1.72
"Temple, Garrett",459,-0.87,"Temple, Garrett",NOR,36,25,6.5,2.0,0.44,.423,0.7,0.5,0.36,0.08,.400,1.8,.750,0.2,0.2,0.6,-2.27,-1.10,-2.13,-1.52,-1.56,-1.10,-0.25,-0.03,2.13
"Juzang, Johnny",460,-0.87,"Juzang, Johnny",UTA,21,18,12.9,4.8,0.83,.238,2.2,0.4,0.22,0.17,.337,5.8,.500,0.2,0.2,0.7,-1.84,-0.73,-1.52,-1.55,-1.91,-0.93,-1.27,-0.19,2.12
"Gill, Anthony",461,-0.87,"Gill, Anthony",WAS,30,59,10.6,3.3,0.07,.138,1.7,0.6,0.12,0.20,.538,2.2,.731,1.1,0.3,1.2,-2.07,-1.44,-1.72,-1.49,-2.17,-0.86,0.13,-0.22,2.02
"McGowens, Bryce",462,-0.87,"McGowens, Bryce",CHA,20,46,17.1,5.3,0.57,.325,2.0,1.2,0.33,0.13,.396,4.4,.750,1.7,0.9,1.0,-1.76,-0.98,-1.58,-1.23,-1.65,-1.01,-0.61,-0.25,1.20
"Campazzo, Facundo",463,-0.88,"Campazzo, Facundo",DAL,31,8,6.5,1.3,0.38,.273,0.3,1.1,0.75,0.00,.231,1.6,.500,0.3,0.4,0.4,-2.39,-1.16,-2.31,-1.25,-0.57,-1.26,-0.60,-0.21,1.87
"Marjanovic, Boban",464,-0.88,"Marjanovic, Boban",HOU,34,31,5.5,3.3,0.00,.000,1.9,0.3,0.16,0.06,.683,1.9,.741,0.9,0.5,0.3,-2.08,-1.51,-1.62,-1.62,-2.06,-1.13,0.50,-0.15,1.78
"Len, Alex",465,-0.88,"Len, Alex",SAC,29,26,6.2,1.7,0.00,.000,2.3,0.5,0.15,0.42,.533,1.2,.688,0.6,0.6,1.1,-2.33,-1.51,-1.46,-1.54,-2.08,-0.43,0.05,-0.20,1.58
"Watson, Peyton",466,-0.88,"Watson, Peyton",DEN,20,23,8.1,3.3,0.26,.429,1.6,0.5,0.09,0.48,.492,2.6,.550,0.9,0.3,0.6,-2.08,-1.26,-1.75,-1.54,-2.25,-0.33,-0.02,-0.60,1.90
"Dorsey, Tyler",467,-0.88,"Dorsey, Tyler",DAL,26,3,2.8,3.0,0.33,.500,0.7,0.0,0.00,0.00,.800,1.7,.000,0.0,0.0,0.0,-2.12,-1.20,-2.14,-1.75,-2.47,-1.26,0.70,-0.01,2.32
"Pinson, Theo",468,-0.89,"Pinson, Theo",DAL,27,40,8.1,2.4,0.55,.355,1.6,1.2,0.15,0.03,.356,2.2,.846,0.3,0.3,0.9,-2.22,-1.00,-1.75,-1.24,-2.09,-1.21,-0.43,0.03,1.93
"Nix, Daishen",469,-0.89,"Nix, Daishen",HOU,20,57,16.0,4.0,0.70,.288,1.7,2.3,0.54,0.12,.343,4.1,.667,0.6,1.5,1.0,-1.97,-0.86,-1.70,-0.72,-1.09,-1.02,-0.88,-0.24,0.51
"Forbes, Bryn",470,-0.90,"Forbes, Bryn",MIN,29,25,10.7,3.6,0.56,.304,0.6,0.7,0.28,0.08,.361,3.3,1.000,0.6,0.5,0.9,-2.04,-0.99,-2.17,-1.45,-1.76,-1.10,-0.62,0.32,1.74
"Ryan, Matt",471,-0.90,"Ryan, Matt",MIN,25,34,9.1,3.6,0.94,.381,0.8,0.5,0.15,0.03,.370,3.2,.833,0.4,0.2,0.8,-2.03,-0.63,-2.10,-1.54,-2.10,-1.20,-0.56,0.02,2.07
"Terry, Dalen",472,-0.90,"Terry, Dalen",CHI,20,38,5.6,2.2,0.18,.259,1.0,0.6,0.29,0.13,.444,1.9,.667,0.6,0.2,0.6,-2.24,-1.34,-2.01,-1.49,-1.74,-1.00,-0.14,-0.21,2.07
"Forrest, Trent",473,-0.90,"Forrest, Trent",ATL,24,23,12.0,2.3,0.00,.000,1.6,1.7,0.30,0.09,.417,2.6,.667,0.1,0.7,0.7,-2.23,-1.51,-1.75,-1.02,-1.70,-1.09,-0.29,-0.06,1.54
"Johnson, Keon",474,-0.90,"Johnson, Keon",POR,20,40,10.4,4.7,0.70,.346,1.1,1.5,0.48,0.15,.376,4.5,.659,1.0,1.1,1.1,-1.86,-0.86,-1.96,-1.09,-1.27,-0.97,-0.74,-0.40,1.03
"Okpala, KZ",475,-0.90,"Okpala, KZ",SAC,23,35,7.1,1.3,0.20,.333,1.0,0.4,0.20,0.20,.421,1.1,.875,0.2,0.2,1.1,-2.38,-1.32,-2.01,-1.58,-1.97,-0.87,-0.12,0.04,2.08
"Haslem, Udonis",476,-0.91,"Haslem, Udonis",MIA,42,7,10.1,3.9,0.43,.333,1.6,0.0,0.14,0.29,.345,4.1,.800,0.7,0.1,1.6,-1.99,-1.11,-1.77,-1.75,-2.11,-0.70,-0.87,-0.01,2.15
"Vonleh, Noah",477,-0.91,"Vonleh, Noah",BOS,27,23,7.4,1.1,0.04,.250,2.1,0.3,0.09,0.35,.458,1.0,1.000,0.1,0.5,1.5,-2.41,-1.47,-1.55,-1.61,-2.25,-0.58,-0.06,0.04,1.75
"Ntilikina, Frank",478,-0.91,"Ntilikina, Frank",DAL,24,47,12.9,2.9,0.36,.254,1.3,1.2,0.34,0.15,.364,2.8,.667,0.7,0.6,1.4,-2.14,-1.17,-1.87,-1.20,-1.61,-0.97,-0.52,-0.26,1.58
"Knight, Nathan",479,-0.91,"Knight, Nathan",MIN,25,39,7.5,3.6,0.21,.348,1.4,0.3,0.26,0.15,.561,2.1,.684,1.5,0.5,1.1,-2.03,-1.32,-1.82,-1.60,-1.82,-0.96,0.19,-0.47,1.67
"Brown, Moses",480,-0.91,"Brown, Moses",BKN,23,36,8.2,4.3,0.00,.000,3.9,0.1,0.11,0.39,.635,2.7,.458,2.0,0.4,1.1,-1.92,-1.51,-0.82,-1.70,-2.19,-0.50,0.51,-1.87,1.82
"Lopez, Robin",481,-0.91,"Lopez, Robin",CLE,34,37,8.1,3.0,0.05,.500,1.4,0.5,0.05,0.24,.640,2.0,.778,0.5,0.7,1.2,-2.12,-1.46,-1.85,-1.52,-2.34,-0.78,0.40,-0.04,1.51
"Chandler, Kennedy",482,-0.91,"Chandler, Kennedy",MEM,20,36,7.8,2.2,0.06,.133,1.1,1.6,0.33,0.14,.422,2.3,.462,0.4,0.5,0.4,-2.25,-1.45,-1.98,-1.03,-1.63,-0.99,-0.24,-0.34,1.72
"Washington, Duane",483,-0.91,"Washington, Duane",PHO,22,31,12.7,7.9,1.29,.360,1.2,2.0,0.19,0.13,.367,8.3,.667,0.8,1.1,0.7,-1.38,-0.31,-1.92,-0.85,-1.98,-1.01,-1.46,-0.29,1.00
"Taylor, Terry",484,-0.91,"Taylor, Terry",CHI,23,31,8.5,2.9,0.16,.263,1.5,0.3,0.10,0.19,.520,2.4,.545,0.4,0.3,0.8,-2.14,-1.36,-1.79,-1.60,-2.23,-0.88,0.08,-0.25,1.97
"Queta, Neemias",485,-0.91,"Queta, Neemias",SAC,23,5,5.7,2.4,0.00,.000,2.2,0.2,0.00,0.40,.667,1.8,.000,0.4,0.2,1.4,-2.21,-1.51,-1.51,-1.66,-2.47,-0.48,0.42,-0.88,2.08
"Harper Jr., Ron",486,-0.91,"Harper Jr., Ron",TOR,22,9,5.3,2.2,0.33,.333,0.8,0.4,0.00,0.11,.500,1.8,1.000,0.1,0.0,0.3,-2.24,-1.20,-2.09,-1.55,-2.47,-1.04,0.00,0.05,2.32
"Ellis, Keon",487,-0.92,"Ellis, Keon",SAC,22,16,4.4,1.5,0.38,.500,0.5,0.4,0.31,0.06,.438,1.0,.571,0.4,0.1,0.6,-2.35,-1.16,-2.21,-1.58,-1.68,-1.14,-0.09,-0.28,2.25
"Duke, David",488,-0.92,"Duke, David",BKN,23,23,9.9,3.7,0.04,.083,1.3,0.9,0.43,0.04,.462,3.4,.706,0.7,0.8,1.3,-2.01,-1.47,-1.89,-1.34,-1.37,-1.18,-0.16,-0.20,1.38
"Windler, Dylan",489,-0.92,"Windler, Dylan",CLE,26,3,3.5,1.7,0.33,.500,0.0,0.3,0.33,0.00,.667,1.0,.000,0.0,0.3,0.0,-2.32,-1.20,-2.41,-1.60,-1.63,-1.26,0.23,-0.01,1.92
"Korkmaz, Furkan",490,-0.92,"Korkmaz, Furkan",PHI,25,37,9.6,3.8,0.49,.391,1.1,0.6,0.27,0.08,.436,3.0,.722,1.0,0.6,0.5,-2.00,-1.06,-1.95,-1.48,-1.79,-1.10,-0.25,-0.21,1.54
"Champagnie, Justin",491,-0.92,"Champagnie, Justin",BOS,21,5,6.9,2.2,0.20,.200,1.6,0.8,0.20,0.00,.333,3.0,.000,0.0,0.0,0.4,-2.24,-1.32,-1.75,-1.39,-1.97,-1.26,-0.68,-0.01,2.32
"Moore, Wendell",492,-0.92,"Moore, Wendell",MIN,21,29,5.3,1.4,0.07,.118,0.6,0.6,0.28,0.17,.419,1.5,.800,0.2,0.3,0.4,-2.36,-1.44,-2.16,-1.47,-1.77,-0.92,-0.17,-0.01,1.99
"Bradley, Tony",493,-0.92,"Bradley, Tony",CHI,24,12,2.8,1.6,0.25,.600,0.9,0.1,0.08,0.08,.500,1.0,1.000,0.3,0.1,0.2,-2.34,-1.27,-2.04,-1.71,-2.26,-1.10,0.00,0.17,2.22
"Reed, Davon",494,-0.93,"Reed, Davon",LAL,27,43,8.0,2.1,0.40,.370,1.3,0.5,0.35,0.09,.333,2.0,.667,0.6,0.5,0.9,-2.26,-1.14,-1.86,-1.51,-1.59,-1.08,-0.45,-0.21,1.76
"Simmons, Kobi",495,-0.93,"Simmons, Kobi",CHA,25,5,5.6,1.0,0.20,.200,0.8,1.0,0.00,0.40,.167,1.2,1.000,0.4,0.2,0.0,-2.43,-1.32,-2.08,-1.30,-2.47,-0.48,-0.56,0.21,2.08
"Williams, Vince",496,-0.93,"Williams, Vince",MEM,22,15,7.0,2.0,0.27,.143,1.0,0.3,0.40,0.13,.300,2.7,1.000,0.1,0.3,0.8,-2.27,-1.26,-2.00,-1.63,-1.46,-1.00,-0.73,0.06,1.92
"Preston, Jason",497,-0.94,"Preston, Jason",LAC,23,14,8.8,2.9,0.36,.278,1.6,1.9,0.14,0.00,.439,2.9,.000,0.1,0.7,0.5,-2.13,-1.18,-1.77,-0.89,-2.11,-1.26,-0.23,-0.32,1.46
"Lawson, A.J.",498,-0.94,"Lawson, A.J.",DAL,22,15,7.2,3.7,0.67,.400,1.4,0.1,0.13,0.00,.500,2.9,.250,0.5,0.1,0.7,-2.01,-0.89,-1.84,-1.69,-2.14,-1.26,0.01,-0.81,2.16
"White, Jack",499,-0.94,"White, Jack",DEN,25,17,3.9,1.2,0.18,.333,1.0,0.2,0.18,0.12,.421,1.1,.667,0.2,0.1,0.5,-2.39,-1.34,-2.00,-1.64,-2.03,-1.03,-0.12,-0.07,2.18
"Coffey, Amir",500,-0.95,"Coffey, Amir",LAC,25,50,12.5,3.4,0.22,.275,1.1,1.1,0.14,0.10,.386,2.9,.778,1.3,0.4,1.0,-2.05,-1.30,-1.98,-1.28,-2.12,-1.06,-0.44,-0.08,1.82
"Davison, J.D.",501,-0.95,"Davison, J.D.",BOS,20,12,5.5,1.6,0.17,.286,0.8,0.9,0.17,0.17,.421,1.6,.500,0.2,0.3,0.4,-2.34,-1.35,-2.10,-1.34,-2.05,-0.93,-0.17,-0.14,1.92
"Wesley, Blake",502,-0.95,"Wesley, Blake",SAS,19,37,18.1,5.0,0.54,.385,2.2,2.6,0.68,0.14,.321,5.8,.591,1.2,1.8,1.8,-1.82,-1.01,-1.50,-0.57,-0.76,-1.00,-1.41,-0.68,0.21
"Dozier, P.J.",503,-0.95,"Dozier, P.J.",SAC,26,16,5.0,1.4,0.13,.125,0.9,0.6,0.38,0.06,.303,2.1,.000,0.0,0.3,0.4,-2.37,-1.39,-2.05,-1.47,-1.52,-1.14,-0.56,-0.01,1.95
"Krejci, Vit",504,-0.96,"Krejci, Vit",ATL,22,29,5.7,1.2,0.17,.238,0.9,0.6,0.17,0.03,.405,1.3,.500,0.1,0.2,0.6,-2.39,-1.35,-2.03,-1.49,-2.04,-1.19,-0.17,-0.07,2.11
"Carey Jr., Vernon",505,-0.96,"Carey Jr., Vernon",WAS,21,11,2.6,0.5,0.00,.000,1.0,0.3,0.18,0.18,.250,0.7,1.000,0.2,0.2,0.5,-2.49,-1.51,-2.00,-1.63,-2.01,-0.90,-0.26,0.09,2.10
"Jones, Carlik",506,-0.96,"Jones, Carlik",CHI,25,7,8.0,2.9,0.43,.500,0.7,0.9,0.29,0.00,.400,2.1,.625,1.1,0.3,0.3,-2.14,-1.11,-2.12,-1.37,-1.75,-1.26,-0.29,-0.55,1.98
"Smith, Ishmael",507,-0.96,"Smith, Ishmael",DEN,34,43,9.3,2.5,0.05,.167,1.3,2.3,0.19,0.16,.397,3.0,.500,0.1,1.0,0.8,-2.19,-1.46,-1.90,-0.72,-2.00,-0.94,-0.42,-0.08,1.09
"Jackson, Justin",508,-0.96,"Jackson, Justin",BOS,27,23,4.7,0.9,0.22,.250,0.7,0.4,0.17,0.17,.259,1.2,.500,0.1,0.1,0.3,-2.45,-1.30,-2.11,-1.57,-2.03,-0.92,-0.39,-0.08,2.22
"Swider, Cole",509,-0.97,"Swider, Cole",LAL,23,7,5.8,1.3,0.43,.375,1.0,0.6,0.00,0.00,.333,1.3,.000,0.0,0.0,0.4,-2.38,-1.11,-2.00,-1.49,-2.47,-1.26,-0.30,-0.01,2.32
"Arcidiacono, Ryan",510,-0.97,"Arcidiacono, Ryan",POR,28,20,8.6,1.3,0.40,.348,0.8,1.2,0.25,0.00,.243,1.9,.000,0.0,0.4,0.9,-2.38,-1.14,-2.10,-1.24,-1.84,-1.26,-0.65,-0.01,1.90
"Key, Braxton",511,-0.97,"Key, Braxton",DET,25,3,3.0,1.3,0.00,.000,0.3,0.0,0.00,0.00,1.000,0.3,1.000,0.7,0.0,0.0,-2.37,-1.51,-2.28,-1.75,-2.47,-1.26,0.22,0.35,2.32
"Dellavedova, Matthew",512,-0.97,"Dellavedova, Matthew",SAC,32,32,6.6,1.5,0.28,.333,0.4,1.3,0.22,0.00,.340,1.6,.571,0.2,0.3,0.6,-2.35,-1.25,-2.25,-1.18,-1.92,-1.26,-0.34,-0.14,1.95
"Carter-Williams, Michael",513,-1.00,"Carter-Williams, Michael",ORL,31,4,11.1,4.3,0.25,.333,1.3,1.8,0.25,0.25,.429,3.5,.571,1.8,1.0,1.3,-1.93,-1.27,-1.90,-0.97,-1.84,-0.77,-0.33,-1.10,1.12
"Brown, Greg",514,-1.00,"Brown, Greg",POR,21,16,5.8,1.8,0.06,.143,1.2,0.2,0.25,0.31,.393,1.8,.417,0.8,0.4,0.8,-2.31,-1.45,-1.92,-1.66,-1.84,-0.65,-0.26,-0.79,1.87
"Hill, Malcolm",515,-1.01,"Hill, Malcolm",CHI,27,5,1.8,1.0,0.20,.333,0.6,0.0,0.00,0.00,.500,0.8,.000,0.0,0.0,0.2,-2.43,-1.32,-2.17,-1.75,-2.47,-1.26,0.00,-0.01,2.32
"Moon, Xavier",516,-1.01,"Moon, Xavier",LAC,27,4,4.9,1.8,0.25,.333,0.8,1.3,0.00,0.00,.333,2.3,.000,0.0,0.3,0.5,-2.31,-1.27,-2.10,-1.19,-2.47,-1.26,-0.51,-0.01,2.02
"Boeheim, Buddy",517,-1.02,"Boeheim, Buddy",DET,23,10,9.0,1.6,0.40,.160,0.6,0.4,0.20,0.00,.185,2.7,1.000,0.2,0.0,0.6,-2.33,-1.14,-2.17,-1.57,-1.97,-1.26,-1.17,0.10,2.32
"Martin, Tyrese",518,-1.02,"Martin, Tyrese",ATL,23,16,4.1,1.3,0.06,.143,0.8,0.1,0.06,0.00,.391,1.4,1.000,0.1,0.1,0.1,-2.38,-1.45,-2.10,-1.69,-2.32,-1.26,-0.22,0.06,2.17
"Johnson, Alize",519,-1.03,"Johnson, Alize",SAS,26,4,7.4,1.8,0.00,.000,2.5,0.3,0.25,0.00,.500,1.5,.500,0.5,1.0,0.8,-2.31,-1.51,-1.38,-1.64,-1.84,-1.26,0.00,-0.42,1.12
"Hall, Jordan",520,-1.03,"Hall, Jordan",SAS,20,9,9.1,3.1,0.33,.200,1.3,1.2,0.11,0.00,.321,3.1,.778,1.0,0.8,0.7,-2.10,-1.20,-1.86,-1.21,-2.19,-1.26,-0.76,-0.07,1.39
"Williams, Donovan",521,-1.03,"Williams, Donovan",ATL,21,2,2.1,2.0,0.00,.000,1.0,0.0,0.00,0.00,.400,2.5,.000,0.0,0.0,0.0,-2.27,-1.51,-2.00,-1.75,-2.47,-1.26,-0.34,-0.01,2.32
"Todd, Isaiah",522,-1.04,"Todd, Isaiah",WAS,21,6,10.2,1.5,0.17,.100,2.0,0.7,0.17,0.00,.167,3.0,1.000,0.3,0.3,0.7,-2.35,-1.35,-1.59,-1.45,-2.05,-1.26,-1.37,0.17,1.92
"Hudgins, Trevor",523,-1.04,"Hudgins, Trevor",HOU,23,5,5.7,1.8,0.40,.250,0.0,0.6,0.00,0.00,.222,1.8,1.000,0.6,0.2,0.2,-2.30,-1.14,-2.41,-1.48,-2.47,-1.26,-0.69,0.32,2.08
"Keels, Trevor",524,-1.04,"Keels, Trevor",NYK,19,3,2.7,1.0,0.33,.250,0.7,0.0,0.00,0.00,.250,1.3,.000,0.0,0.0,0.0,-2.43,-1.20,-2.14,-1.75,-2.47,-1.26,-0.46,-0.01,2.32
"Antetokounmpo, Thanasis",525,-1.05,"Antetokounmpo, Thanasis",MIL,30,37,5.6,1.4,0.00,.000,1.2,0.4,0.08,0.08,.435,1.2,.500,0.6,0.3,0.6,-2.37,-1.51,-1.92,-1.57,-2.27,-1.10,-0.11,-0.49,1.93
"Pippen Jr., Scotty",526,-1.05,"Pippen Jr., Scotty",LAL,22,6,5.3,2.3,0.17,.333,0.7,0.3,0.33,0.17,.333,2.0,.556,1.5,0.3,0.5,-2.22,-1.35,-2.14,-1.60,-1.63,-0.93,-0.46,-1.01,1.92
"Seabron, Dereon",527,-1.07,"Seabron, Dereon",NOR,22,5,2.3,0.8,0.00,.000,0.2,0.0,0.00,0.00,.400,1.0,.000,0.0,0.0,0.2,-2.46,-1.51,-2.33,-1.75,-2.47,-1.26,-0.14,-0.01,2.32
"Wieskamp, Joe",528,-1.07,"Wieskamp, Joe",TOR,23,9,5.5,1.0,0.33,.250,0.4,0.3,0.00,0.00,.214,1.6,.000,0.0,0.1,0.3,-2.43,-1.20,-2.23,-1.60,-2.47,-1.26,-0.61,-0.01,2.19
"Foster, Michael",529,-1.08,"Foster, Michael",PHI,19,1,1.0,0.0,0.00,.000,0.0,0.0,0.00,0.00,.000,0.0,.000,0.0,0.0,0.0,-2.58,-1.51,-2.41,-1.75,-2.47,-1.26,-0.01,-0.01,2.32
